sample_idx,label_B,gold_yes_no,p_yes,p_no,decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,semantic_offliteral_mass,control_mass,decidedness_floor,above_floor,lean,c_pred_yes_no,top1_token_id,top1_decoded,top1_normalized,top1_prob,prompt_strategy_name,anchor_freegen_pred,anchor_match
105,0,YES,0.6796069984957285,0.2521988621335822,0.9318058606293107,0.6797320601581005,0.252261908186844,0.9319939683449445,0.0001881077156338229,0.027577950934289622,0.1378897546714481,True,0.991296775946891,YES,14410, YES,yes,0.6700127124786377,raw_passthrough,,
106,0,YES,0.7595625772064523,0.20363046086944792,0.9631930380759002,0.7597264133271855,0.2036798838927294,0.9634062972199149,0.00021325914401471024,0.0204467901283149,0.1022339506415745,True,1.3164358264445988,YES,14410, YES,yes,0.752757728099823,raw_passthrough,,
107,1,NO,0.4014357891246618,0.5101323832318485,0.9115681723565103,0.4015702778221528,0.5102510533159039,0.9118213311380567,0.00025315878154641425,0.03794116563619446,0.18970582818097229,True,-0.23962267386180985,NO,5782, NO,no,0.5049628019332886,raw_passthrough,,
108,1,NO,0.06369462051361552,0.8892615960826902,0.9529562165963057,0.06371690267421881,0.8893565221864026,0.9530734248606214,0.00011720826431571574,0.022604824357175597,0.11302412178587798,True,-2.6362913423480907,NO,5782, NO,no,0.8799038529396057,raw_passthrough,,
109,1,NO,0.1298195831659541,0.779122383217782,0.9089419663837361,0.1298708487651477,0.7792259038485287,0.9090967526136764,0.00015478622994025137,0.04160893259722166,0.2080446629861083,True,-1.7920224717616569,NO,5782, NO,no,0.7736179828643799,raw_passthrough,,
110,0,YES,0.32442948626157886,0.5827041365078003,0.9071336227693791,0.32452547693254363,0.5828273021788739,0.9073527791114175,0.00021915634203839574,0.03815474359193782,0.19077371795968912,True,-0.5856113601110301,NO,5782, NO,no,0.578883707523346,raw_passthrough,,
111,1,NO,0.18558295149887272,0.773494810783177,0.9590777622820497,0.18563815702998476,0.7737090139840692,0.959347171014054,0.00026940873200431703,0.01915490809278593,0.09577454046392965,True,-1.427417001253454,NO,5782, NO,no,0.764737606048584,raw_passthrough,,
112,1,NO,0.22890479910165595,0.7163305404367293,0.9452353395383852,0.22900613931964875,0.7165708698158735,0.9455770091355222,0.0003416695971369954,0.027057025017988845,0.13528512508994422,True,-1.140835516415409,NO,5782, NO,no,0.7046960592269897,raw_passthrough,,
113,0,YES,0.5679693452329957,0.3355609624654221,0.9035303076984178,0.5680555258368912,0.33559441272090584,0.9036499385577971,0.00011963085937927165,0.05626467002440394,0.2813233501220197,True,0.5262638013928712,YES,14410, YES,yes,0.5578644871711731,raw_passthrough,,
114,0,YES,0.8299912027450773,0.11910451646772913,0.9490957192128064,0.8300854576806682,0.11912183567623869,0.9492072933569069,0.00011157414410045696,0.027845021098254305,0.13922510549127154,True,1.9414137043393165,YES,14410, YES,yes,0.8226309418678284,raw_passthrough,,
115,0,YES,0.11224870228352302,0.8181195066305804,0.9303682089141034,0.11231982718274258,0.8182569425202937,0.9305767697030363,0.00020856078893283225,0.027865009224470577,0.13932504612235289,True,-1.9862914564424994,NO,5782, NO,no,0.8108394742012024,raw_passthrough,,
116,0,YES,0.7301936815019872,0.2080351658198083,0.9382288473217955,0.7304153109915035,0.20811915098716316,0.9385344619786666,0.00030561465687117817,0.02667321476460248,0.1333660738230124,True,1.255602684222061,YES,14410, YES,yes,0.7215775847434998,raw_passthrough,,
117,1,NO,0.23488283097231033,0.6938274056709588,0.9287102366432691,0.23495633123254922,0.6939628657657257,0.928919196998275,0.00020896035500583832,0.024537173576894777,0.12268586788447389,True,-1.0831364363767981,NO,5782, NO,no,0.689767062664032,raw_passthrough,,
118,0,YES,0.758292496244394,0.07995635853970384,0.8382488547840978,0.7584287530621336,0.07997210388691212,0.8384008569490458,0.00015200216494792862,0.05045114031295149,0.25225570156475746,True,2.2495882225784753,YES,14410, YES,yes,0.7440515756607056,raw_passthrough,,
119,0,YES,0.6056003851017522,0.36026111304369124,0.9658614981454434,0.6057102015558598,0.36033507530725695,0.9660452768631167,0.00018377871767327747,0.014386621942612546,0.07193310971306273,True,0.5193912554757639,YES,14410, YES,yes,0.6007559299468994,raw_passthrough,,
120,1,NO,0.22139550170504663,0.683800785277981,0.9051962869830277,0.22145131339328966,0.6839420122719915,0.9053933256652811,0.00019703868225340315,0.074944538127146,0.37472269063572994,True,-1.1277159230384155,NO,5782, NO,no,0.6698328256607056,raw_passthrough,,
121,0,YES,0.32635476315590495,0.5863286676869848,0.9126834308428897,0.3265060021664187,0.5865683150405854,0.913074317207004,0.000390886364114329,0.04759286958489939,0.23796434792449694,True,-0.5858954784962785,NO,5782, NO,no,0.5797979831695557,raw_passthrough,,
122,0,YES,0.5648272118996829,0.39111761365307984,0.9559448255527627,0.5649539391869509,0.39118949604963094,0.9561434352365819,0.0001986096838191287,0.02083242377296715,0.10416211886483576,True,0.36751154779146167,YES,14410, YES,yes,0.5541282296180725,raw_passthrough,,
123,1,NO,0.12603713455018806,0.8103089418152649,0.936346076365453,0.1260852243092769,0.8104685221931476,0.9365537465024245,0.00020767013697153835,0.027529913710916815,0.13764956855458407,True,-1.860839002407336,NO,5782, NO,no,0.8034757971763611,raw_passthrough,,
124,1,NO,0.20739612339093583,0.727761719813202,0.9351578432041379,0.2074534401289203,0.7279276475338623,0.9353810876627826,0.00022324445864474463,0.02473964964347837,0.12369824821739185,True,-1.2553430825079173,NO,5782, NO,no,0.7229630947113037,raw_passthrough,,
125,1,NO,0.430181541139973,0.5237333353240956,0.9539148764640686,0.43028543291674826,0.5238538760548082,0.9541393089715564,0.00022443250748782617,0.023865712572025452,0.11932856286012726,True,-0.19677534444412786,NO,5782, NO,no,0.5176529884338379,raw_passthrough,,
126,1,NO,0.16829218587099604,0.704963695799961,0.873255881670957,0.16833265572742723,0.7050719077165688,0.873404563443996,0.00014868177303895003,0.10379667857181622,0.5189833928590811,True,-1.4324446358060985,NO,5782, NO,no,0.6964262127876282,raw_passthrough,,
127,1,NO,0.04510721210635893,0.7470871625653217,0.7921943746716806,0.04513767387064013,0.7472349850398441,0.7923726589104843,0.00017828423880361655,0.14286333645263638,0.7143166822631819,True,-2.8071397144024104,NO,5782, NO,no,0.7366766929626465,raw_passthrough,,
128,1,NO,0.22210954735055566,0.7207639101400218,0.9428734574905775,0.22219533175401218,0.7208983806505929,0.943093712404605,0.00022025491402755115,0.03055041231364701,0.15275206156823506,True,-1.1771409191677238,NO,5782, NO,no,0.7164033651351929,raw_passthrough,,
129,1,NO,0.027767550921794282,0.9267674379058803,0.9545349888276746,0.027784049966855143,0.9268937336949867,0.9546777836618419,0.00014279483416723693,0.020971538641317546,0.10485769320658772,True,-3.507834552090245,NO,5782, NO,no,0.9206602573394775,raw_passthrough,,
130,0,YES,0.7452838793178671,0.10963295915999538,0.8549168384778625,0.7454290378827513,0.1096567069043708,0.8550857447871221,0.0001689063092595866,0.058297737570767116,0.2914886878538356,True,1.9166271402876462,YES,14410, YES,yes,0.7317857146263123,raw_passthrough,,
131,0,YES,0.3356207442611776,0.5120345734135299,0.8476553176747075,0.33576382256947357,0.5121888314433969,0.8479526540128705,0.000297336338162979,0.09466917010167519,0.47334585050837596,True,-0.42241036381543806,NO,5782, NO,no,0.5036470890045166,raw_passthrough,,
132,0,YES,0.33064175684194197,0.6329527159027748,0.9635944727447168,0.3307877684061723,0.6331476481126241,0.9639354165187964,0.0003409437740796717,0.022757331459504745,0.11378665729752373,True,-0.6493602372888969,NO,5782, NO,no,0.6250174045562744,raw_passthrough,,
133,1,NO,0.08122575250854425,0.8443585982572586,0.9255843507658028,0.08128127560945281,0.8445513662025403,0.9258326418119931,0.0002482910461902854,0.041831947637635494,0.20915973818817746,True,-2.3413449377943585,NO,5782, NO,no,0.8230204582214355,raw_passthrough,,
134,0,YES,0.5850307467626408,0.3581236857665999,0.9431544325292407,0.5851986301410177,0.35822198454350573,0.9434206146845234,0.0002661821552827348,0.017358884481088854,0.08679442240544427,True,0.4907859867176422,YES,14410, YES,yes,0.5778957605361938,raw_passthrough,,
135,1,NO,0.8042054608667968,0.11365604171737687,0.9178615025841736,0.8043718225926154,0.1136889105276544,0.9180607331202698,0.00019923053609616215,0.04987196338292031,0.24935981691460157,True,1.9566780752470838,YES,14410, YES,yes,0.7966364622116089,raw_passthrough,,
136,0,YES,0.5799766397794883,0.384506373792874,0.9644830135723623,0.5800837968844513,0.38459042596441506,0.9646742228488664,0.00019120927650406738,0.01616000723624443,0.08080003618122215,True,0.4110274608433902,YES,14410, YES,yes,0.5726290345191956,raw_passthrough,,
137,0,YES,0.20472158531629248,0.6193988210793577,0.8241204063956502,0.20481306906123725,0.6195343192726632,0.8243473883339005,0.00022698193825032575,0.12489583168617213,0.6244791584308607,True,-1.1070984285584928,NO,5782, NO,no,0.6077439188957214,raw_passthrough,,
138,1,NO,0.06039552479023769,0.8665943856953504,0.9269899104855881,0.06044192116434105,0.8667387980989387,0.9271807192632797,0.00019080877769162008,0.03636465782215138,0.1818232891107569,True,-2.6636560214083467,NO,5782, NO,no,0.8593243360519409,raw_passthrough,,
139,1,NO,0.1282365295874115,0.8178167358861401,0.9460532654735516,0.1283078207047017,0.8179601569100763,0.946267977614778,0.00021471214122636972,0.024818623545790015,0.12409311772895007,True,-1.8527618261588765,NO,5782, NO,no,0.8109210729598999,raw_passthrough,,
140,1,NO,0.13805112533236752,0.818983710852649,0.9570348361850165,0.1381214436714054,0.8191673620335131,0.9572888057049185,0.00025396951990197536,0.024936607907529315,0.12468303953764658,True,-1.780440104608628,NO,5782, NO,no,0.8105860352516174,raw_passthrough,,
141,0,YES,0.08137068979067408,0.7304609056850495,0.8118315954757236,0.08140434410713698,0.7305724793574235,0.8119768234645606,0.0001452279888369823,0.12565224665346464,0.6282612332673232,True,-2.1946605806634385,NO,5782, NO,no,0.7219804525375366,raw_passthrough,,
142,1,NO,0.4557780519608059,0.42333653699745355,0.8791145889582594,0.45590210262473324,0.4234370645215817,0.8793391671463149,0.0002245781880554354,0.07202398222587306,0.36011991112936526,True,0.07383850440107911,YES,14410, YES,yes,0.4410148561000824,raw_passthrough,,
143,1,NO,0.10500200820388272,0.8577484949452128,0.9627505031490955,0.10504734650968461,0.8578401696083375,0.9628875161180221,0.00013701296892665304,0.014044753437760724,0.07022376718880362,True,-2.1003314513483975,NO,5782, NO,no,0.8456341624259949,raw_passthrough,,
144,1,NO,0.24250418340943725,0.7149450058661273,0.9574491892755645,0.24256375533989794,0.7150474605231918,0.9576112158630897,0.00016202658752517696,0.022388617867717737,0.11194308933858868,True,-1.0811866634589578,NO,5782, NO,no,0.7094913125038147,raw_passthrough,,
145,0,YES,0.7895625392120564,0.16204638381623226,0.9516089230282887,0.7896630069712772,0.16207103268399203,0.9517340396552693,0.00012511662698055925,0.024145629100762983,0.12072814550381492,True,1.5835964301444052,YES,14410, YES,yes,0.7795061469078064,raw_passthrough,,
146,0,YES,0.25442166613356676,0.6637294484838776,0.9181511146174444,0.25456753698468515,0.6638862231762115,0.9184537601608966,0.00030264554345227346,0.0350591402369303,0.1752957011846515,True,-0.9588816158792673,NO,5782, NO,no,0.65814608335495,raw_passthrough,,
147,0,YES,0.6820879654878809,0.25763705729096387,0.9397250227788447,0.682213466916596,0.2576742430001935,0.9398877099167895,0.00016268713794476142,0.030279395404857204,0.151396977024286,True,0.9736067913503054,YES,14410, YES,yes,0.6748478412628174,raw_passthrough,,
148,0,YES,0.584786601286396,0.34113842960579177,0.9259250308921878,0.584915484328824,0.34119760913958785,0.9261130934684119,0.0001880625762240573,0.027009140690301192,0.13504570345150596,True,0.5389586497244315,YES,14410, YES,yes,0.5765553116798401,raw_passthrough,,
149,1,NO,0.06568997135809695,0.8632119266125073,0.9289018979706043,0.06573552854120523,0.8634271583505422,0.9291626868917474,0.000260788921143118,0.03472462381659017,0.17362311908295083,True,-2.575713959689248,NO,5782, NO,no,0.8486677408218384,raw_passthrough,,
150,0,YES,0.3632019785363809,0.574358652651199,0.9375606311875799,0.36328424533616704,0.5744396049124796,0.9377238502486467,0.000163219061066755,0.02498071942315741,0.12490359711578705,True,-0.45829493737173715,NO,5782, NO,no,0.5694019198417664,raw_passthrough,,
151,0,YES,0.706179786062421,0.22519375534875508,0.9313735414111761,0.7062750530909965,0.22521220994863422,0.9314872630396307,0.00011372162845457723,0.040434967744812686,0.20217483872406344,True,1.142908693026765,YES,14410, YES,yes,0.6996302604675293,raw_passthrough,,
152,0,YES,0.33215709744399646,0.6352647600277805,0.967421857471777,0.33220775345478093,0.635319669722425,0.967527423177206,0.00010556570542896715,0.014754427287143594,0.07377213643571798,True,-0.6484338148474975,NO,5782, NO,no,0.6298012733459473,raw_passthrough,,
153,0,YES,0.23355901075410657,0.6778429226147864,0.911401933368893,0.23372498828502403,0.6781048165858126,0.9118298048708366,0.0004278715019436774,0.04287921001808773,0.21439605009043863,True,-1.0654808156412798,NO,5782, NO,no,0.668911337852478,raw_passthrough,,
154,0,YES,0.41874365927287727,0.47662491208734536,0.8953685713602226,0.4188455277455431,0.47667854073082516,0.8955240684763683,0.0001554971161457086,0.0360784690925194,0.18039234546259697,True,-0.1294708927394407,NO,5782, NO,no,0.47286850214004517,raw_passthrough,,
155,1,NO,0.10749988530278642,0.8176869507573201,0.9251868360601065,0.10756678838078843,0.8178880137028344,0.9254548020836229,0.0002679660235163084,0.034015152381853625,0.17007576190926812,True,-2.028989781944037,NO,5782, NO,no,0.8095220327377319,raw_passthrough,,
156,0,YES,0.4473385581786715,0.4796048864556042,0.9269434446342757,0.44745720460620886,0.47966631315924646,0.9271235177654553,0.00018007313117962553,0.031045866569871516,0.15522933284935758,True,-0.06964690293021855,NO,5782, NO,no,0.4755324423313141,raw_passthrough,,
157,1,NO,0.1658522034113048,0.7924286729856931,0.9582808763969979,0.16590435303833348,0.7926134289400784,0.9585177819784119,0.000236905581413982,0.026357836375538984,0.13178918187769492,True,-1.5640054482825674,NO,5782, NO,no,0.78106290102005,raw_passthrough,,
158,0,YES,0.39655336778560013,0.564164799680043,0.9607181674656431,0.3966479119557015,0.5642557882843007,0.9609037002400022,0.00018553277435906512,0.018530663596645222,0.09265331798322611,True,-0.3525357776231232,NO,5782, NO,no,0.5580407381057739,raw_passthrough,,
159,1,NO,0.15737521692153678,0.741542450242207,0.8989176671637438,0.15745677833735988,0.7417815408169455,0.8992383191543054,0.00032065199056163785,0.033732792841560416,0.16866396420780208,True,-1.5500995383438083,NO,5782, NO,no,0.7376583814620972,raw_passthrough,,
160,1,NO,0.46115931839085533,0.2519770817580138,0.7131364001488691,0.4613923000507506,0.25205178297599495,0.7134440830267456,0.000307682877876414,0.11552065794693628,0.5776032897346814,True,0.6044054383591289,YES,14410, YES,yes,0.45337140560150146,raw_passthrough,,
161,0,YES,0.8574418500520551,0.13140563427300833,0.9888474843250634,0.85748204100419,0.13141599514840363,0.9888980361525936,5.0551827530220805e-05,0.005639706998143087,0.028198534990715434,True,1.87566437946259,YES,14410, YES,yes,0.8540780544281006,raw_passthrough,,
162,0,YES,0.6309138959841221,0.3008376614420172,0.9317515574261392,0.6310139155980408,0.30088282992666926,0.93189674552471,0.00014518809857078097,0.027159334480534092,0.13579667240267046,True,0.7405986082845895,YES,14410, YES,yes,0.62315434217453,raw_passthrough,,
163,1,NO,0.11750641348771751,0.7051576276958258,0.8226640411835433,0.11755768601918715,0.7053375845339716,0.8228952705531587,0.0002312293696153933,0.13934892631638235,0.6967446315819117,True,-1.7919284482290254,NO,5782, NO,no,0.6790593862533569,raw_passthrough,,
164,1,NO,0.15407345625408198,0.7457028408239239,0.8997762970780059,0.15417970347058985,0.745923014123937,0.9001027175945269,0.0003264205165209866,0.056744215064809825,0.2837210753240491,True,-1.5768977067907533,NO,5782, NO,no,0.7389752268791199,raw_passthrough,,
165,1,NO,0.0730657306185094,0.8429993970408987,0.9160651276594081,0.0731214860398583,0.8431770717695031,0.9162985578093614,0.00023343014995336198,0.03457958354268727,0.17289791771343632,True,-2.4456067872894978,NO,5782, NO,no,0.8322144746780396,raw_passthrough,,
166,0,YES,0.7026213056124107,0.2196852556411386,0.9223065612535493,0.7026996639486239,0.21971583748548174,0.9224155014341057,0.00010894018055640498,0.02568383110742134,0.1284191555371067,True,1.1626221975161082,YES,14410, YES,yes,0.6935948729515076,raw_passthrough,,
167,0,YES,0.7400975745495089,0.21094083979960487,0.9510384143491137,0.7402342931768306,0.21098008567176718,0.9512143788485978,0.00017596449948409365,0.020233364106267332,0.10116682053133666,True,1.2552043209361672,YES,14410, YES,yes,0.7293741703033447,raw_passthrough,,
168,0,YES,0.742475884504529,0.19911152964175471,0.9415874141462837,0.7426005965647406,0.1991556597421109,0.9417562563068516,0.0001688421605678947,0.02019739136581969,0.10098695682909845,True,1.3161252731720858,YES,14410, YES,yes,0.7339938282966614,raw_passthrough,,
169,1,NO,0.10913329202958266,0.8076229553665826,0.9167562473961652,0.10918799509951738,0.807751537466971,0.9169395325664884,0.00018328517032317748,0.03655988096630683,0.18279940483153415,True,-2.0015253124070083,NO,5782, NO,no,0.7974451780319214,raw_passthrough,,
170,0,YES,0.5925325206826528,0.36352428953512117,0.956056810217774,0.5927030790102487,0.36360386437140546,0.9563069433816541,0.0002501331638801174,0.02063548367706461,0.10317741838532304,True,0.48855964270938546,YES,14410, YES,yes,0.5874691605567932,raw_passthrough,,
171,0,YES,0.6383539635608031,0.27299579711853994,0.911349760679343,0.6385068440816135,0.27306031948353837,0.9115671635651519,0.00021740288580884837,0.033913871664271275,0.1695693583213564,True,0.849436531420235,YES,14410, YES,yes,0.6308223009109497,raw_passthrough,,
172,1,NO,0.26732442599768547,0.6736958305830285,0.941020256580714,0.26740915842368185,0.6738359840167449,0.9412451424404268,0.00022488585971280894,0.027460315098695898,0.1373015754934795,True,-0.9243157196792858,NO,5782, NO,no,0.6635536551475525,raw_passthrough,,
173,0,YES,0.704777958086197,0.16406951532053426,0.8688474734067313,0.7048567761862263,0.16409978112599966,0.868956557312226,0.00010908390549468905,0.03966912182955551,0.19834560914777755,True,1.4575925882095053,YES,14410, YES,yes,0.6975322961807251,raw_passthrough,,
174,1,NO,0.07715735686815606,0.8695582090359721,0.9467155659041282,0.07719558346615593,0.8696875254434637,0.9468831089096197,0.00016754300549148837,0.030605823037182414,0.15302911518591206,True,-2.4221383447111826,NO,5782, NO,no,0.850216805934906,raw_passthrough,,
175,1,NO,0.2724608908210939,0.6462896881935194,0.9187505790146133,0.2725640206410731,0.6464790113080561,0.9190430319491292,0.0002924529345158522,0.03524175337880009,0.17620876689400045,True,-0.86375275311948,NO,5782, NO,no,0.641793966293335,raw_passthrough,,
176,1,NO,0.1865240194119906,0.6524476406740405,0.8389716600860311,0.1865749715961762,0.6525444557385258,0.839119427334702,0.00014776724867093805,0.09231202552748069,0.46156012763740345,True,-1.2521708705916528,NO,5782, NO,no,0.6455420851707458,raw_passthrough,,
177,1,NO,0.17178775116190081,0.6803847108865853,0.8521724620484861,0.171840423588732,0.6804430068378213,0.8522834304265533,0.00011096837806723325,0.12065244267648122,0.603262213382406,True,-1.3763986795628467,NO,5782, NO,no,0.6743382215499878,raw_passthrough,,
178,1,NO,0.5906311350117903,0.2999293013164106,0.8905604363282009,0.590751612850786,0.299989197100321,0.890740809951107,0.00018037362290612702,0.03694378399382858,0.18471891996914291,True,0.6776449009091166,YES,14410, YES,yes,0.5843339562416077,raw_passthrough,,
179,1,NO,0.06290752051290838,0.8679377900197096,0.930845310532618,0.06293791780445235,0.8680733277961483,0.9310112456006007,0.00016593506798268098,0.04452677012932166,0.2226338506466083,True,-2.624454322030327,NO,5782, NO,no,0.8618209362030029,raw_passthrough,,
180,1,NO,0.04075330404612032,0.7866640917431482,0.8274173957892685,0.04079038727126266,0.7868129007381954,0.8276032880094581,0.0001858922201896096,0.05438158712013662,0.2719079356006831,True,-2.9602644188286775,NO,5782, NO,no,0.7772472500801086,raw_passthrough,,
181,1,NO,0.10633213266828534,0.7806677364854977,0.886999869153783,0.10638317767515387,0.7807810901661947,0.8871642678413485,0.00016439868756545906,0.07030602531793863,0.3515301265896931,True,-1.993582103339662,NO,5782, NO,no,0.772095263004303,raw_passthrough,,
182,0,YES,0.27050513999711256,0.6196751950047314,0.890180335001844,0.27059812560764346,0.6198101144896571,0.8904082400973006,0.0002279050954565598,0.041991631008627295,0.20995815504313647,True,-0.8289043617961084,NO,5782, NO,no,0.6148319244384766,raw_passthrough,,
183,1,NO,0.06530824169067273,0.8526920550035584,0.9180002966942311,0.0653309681526073,0.8527917823824569,0.9181227505350642,0.0001224538408330922,0.05053768048858093,0.25268840244290464,True,-2.569280227193352,NO,5782, NO,no,0.8436247706413269,raw_passthrough,,
184,0,YES,0.5780072899051447,0.34729755485966507,0.9253048447648098,0.5782132546542121,0.34736768496529313,0.9255809396195053,0.00027609485469548556,0.0438952189786711,0.2194760948933555,True,0.5094045615861964,YES,14410, YES,yes,0.5660222172737122,raw_passthrough,,
185,1,NO,0.1761202319635231,0.7557965021684936,0.9319167341320167,0.17616868911712363,0.7559400550719131,0.9321087441890368,0.00019201005702007556,0.030242310667669664,0.15121155333834832,True,-1.4566052649514958,NO,5782, NO,no,0.7497321963310242,raw_passthrough,,
186,0,YES,0.6321416968276026,0.3105320468101809,0.9426737436377834,0.6322515055973736,0.3106077143453989,0.9428592199427726,0.00018547630498910728,0.023142346471145075,0.11571173235572538,True,0.7108264664699776,YES,14410, YES,yes,0.6204589605331421,raw_passthrough,,
187,1,NO,0.5373987498760471,0.4034845634065505,0.9408833132825976,0.5375081691413368,0.40355216687545425,0.9410603360167911,0.00017702273419351044,0.021081067037380614,0.10540533518690307,True,0.2866021396922501,YES,14410, YES,yes,0.5294630527496338,raw_passthrough,,
188,1,NO,0.3678139718822422,0.6009730020319921,0.9687869739142343,0.36787855189976293,0.6010690945851742,0.9689476464849371,0.00016067257070284668,0.01626369710544255,0.08131848552721276,True,-0.4909727126158533,NO,5782, NO,no,0.5955158472061157,raw_passthrough,,
189,1,NO,0.11868835346513151,0.8379286187387152,0.9566169722038467,0.11872995431430944,0.8380906238582551,0.9568205781725645,0.00020360596871782377,0.01189173903420529,0.05945869517102645,True,-1.9544317369379542,NO,5782, NO,no,0.8303907513618469,raw_passthrough,,
190,0,YES,0.12231760765507715,0.8082574052409655,0.9305750128960426,0.12237597150508758,0.808377616730148,0.9307535882352356,0.00017857533919296564,0.03422096568474815,0.17110482842374075,True,-1.8882595752791937,NO,5782, NO,no,0.7995497584342957,raw_passthrough,,
191,1,NO,0.3860436913801095,0.4232823970980917,0.8093260884782012,0.3862489724172158,0.4234482312689938,0.8096972036862096,0.0003711152080083657,0.07047645549623807,0.35238227748119033,True,-0.0920890085662925,NO,5782, NO,no,0.4183456599712372,raw_passthrough,,
192,1,NO,0.1540062565863991,0.7953950899691336,0.9494013465555327,0.1540494987233679,0.7955497998083692,0.9495992985317371,0.00019795197620442462,0.0340623316128347,0.1703116580641735,True,-1.641845730942998,NO,5782, NO,no,0.7864287495613098,raw_passthrough,,
193,0,YES,0.8902199751610169,0.06233514926285011,0.952555124423867,0.890334719502851,0.0623483848432036,0.9526831043460546,0.00012797992218760434,0.020859939415808576,0.10429969707904288,True,2.6589431349525405,YES,14410, YES,yes,0.8787214756011963,raw_passthrough,,
194,1,NO,0.07420225610030684,0.8401612791826665,0.9143635352829733,0.07424713454032966,0.8402736169857938,0.9145207515261236,0.00015721624315023774,0.04094992940220387,0.20474964701101936,True,-2.426799317046998,NO,5782, NO,no,0.8328126072883606,raw_passthrough,,
195,1,NO,0.25641111091135826,0.6566390520565619,0.9130501629679202,0.2564544029812555,0.6566990269929871,0.9131534299742425,0.00010326700632234953,0.03880652828128653,0.19403264140643264,True,-0.9403524210762838,NO,5782, NO,no,0.6517190933227539,raw_passthrough,,
196,0,YES,0.884381835378008,0.05805093747773071,0.9424327728557387,0.8845377118182989,0.058074548126547,0.9426122599448459,0.0001794870891071998,0.03508542942660623,0.17542714713303115,True,2.723568052334298,YES,14410, YES,yes,0.8701270818710327,raw_passthrough,,
197,1,NO,0.4530047812695557,0.47872101933694466,0.9317258006065003,0.4531254773071063,0.47883900899079634,0.9319644862979026,0.00023868569140228502,0.021387789961803697,0.10693894980901848,True,-0.05521532453416698,NO,5782, NO,no,0.4756332039833069,raw_passthrough,,
198,1,NO,0.18595136950943925,0.7644902903833781,0.9504416598928174,0.18598665685800123,0.7645916420095054,0.9505782988675066,0.00013663897468918496,0.022149235081213824,0.11074617540606913,True,-1.4137241393962783,NO,5782, NO,no,0.7601016759872437,raw_passthrough,,
199,0,YES,0.11379516772058196,0.8554251372457884,0.9692203049663703,0.11382520605352625,0.8555122495499816,0.9693374556035079,0.00011715063713757523,0.015939717664699198,0.079698588323496,True,-2.017198524014426,NO,5782, NO,no,0.8456991910934448,raw_passthrough,,
