sample_idx,label_B,gold_yes_no,p_yes,p_no,literal_decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,answerlike_nonliteral_mass,answerlike_over_literal_ratio,control_mass,decidedness_floor,literal_above_floor,semantic_above_floor,lean,top1_token_id,top1_decoded,top1_prob,top1_class,top1_nonliteral_token_id,top1_nonliteral_decoded,top1_nonliteral_prob,top1_nonliteral_class,top1_answerlike_nl_decoded,top1_answerlike_nl_prob,answerlike_exceeds_literal,answerlike_materially_exceeds_literal,top1_is_answerlike_nonliteral
83,0,YES,0.9914564455758561,0.005203041928261765,0.9966594875041179,0.9914565382819162,0.005203066822660019,0.9966596051045762,1.176004582959566e-07,1.1799462080118983e-07,0.0006365469649840317,0.0031827348249201587,True,True,5.249931578239439,14080, YES,0.9913320541381836,literal,6771, Let,0.0007977575878612697,other,,,False,False,False
84,0,YES,0.003773718597808534,0.9141912446070029,0.9179649632048114,0.0037741573894458902,0.9141922151754551,0.917966372564901,1.4093600895645203e-06,1.5353092395205846e-06,0.0005749762534720506,0.002874881267360253,True,True,-5.489978907691337,5664, NO,0.9132468700408936,literal,6771, Let,0.05838191509246826,other,,,False,False,False
85,1,NO,0.07895627168131986,0.7488672186552969,0.8278234903366168,0.07895686273264663,0.7488677927867129,0.8278246555193596,1.1651827426895883e-06,1.407525585213572e-06,0.00855111652067653,0.04275558260338265,True,True,-2.249667513431104,5664, NO,0.7485816478729248,literal,23754," ?

",0.061447322368621826,other,,,False,False,False
86,0,YES,0.9958890437364394,1.6632958267252102e-05,0.9959056766947066,0.9958890462361158,1.6633018579396615e-05,0.9959056792546952,2.5599887527063976e-09,2.5705132650741563e-09,0.0001409366906531474,0.000704683453265737,True,True,11.000004903597322,14080, YES,0.9958435893058777,literal,6771, Let,0.002797119552269578,other,,,False,False,False
87,0,YES,0.3722467430576917,0.6136356496814329,0.9858823927391246,0.3722467526054563,0.6136356548686149,0.9858824074740713,1.4734946897418964e-08,1.4945947920299246e-08,0.00016228832176532672,0.0008114416088266336,True,True,-0.49984442539984475,5664, NO,0.6136206388473511,literal,6771, Let,0.006015724968165159,other,,,False,False,False
88,1,NO,0.041329337596517524,0.8273790974360722,0.8687084350325898,0.04132977671064574,0.8273795077204434,0.8687092844310892,8.4939849947798e-07,9.7777167254755e-07,0.001698477413354148,0.00849238706677074,True,True,-2.996690389524316,5664, NO,0.8271325826644897,literal,6771, Let,0.09878689795732498,other,,,False,False,False
89,0,YES,0.6360362429572589,0.16074673067393952,0.7967829736311984,0.6360368130116072,0.160746901804761,0.7967837148163682,7.411851697781288e-07,9.302221486991716e-07,0.0011627984420131967,0.005813992210065983,True,True,1.375425522536509,14080, YES,0.6356356143951416,literal,6771, Let,0.12516407668590546,other,,,False,False,False
90,0,YES,0.8000458744778338,0.039807365337107166,0.839853239814941,0.8000459426822826,0.0398074042699021,0.8398533469521847,1.0713724369383454e-07,1.275666254707095e-07,0.0024081821930459525,0.012040910965229763,True,True,3.0006171152068712,14080, YES,0.7991093397140503,literal,6771, Let,0.13886438310146332,other,,,False,False,False
91,1,NO,0.005360500962602363,0.9007828967834243,0.9061433977460266,0.005360597674283985,0.9007834165690374,0.9061440142433214,6.164972948109592e-07,6.803529069951363e-07,0.00045335925075395294,0.0022667962537697645,True,True,-5.1242068364354445,5664, NO,0.9004391431808472,literal,6771, Let,0.08375388383865356,other,,,False,False,False
92,0,YES,0.9963672996196586,1.009304090725908e-05,0.9963773926605659,0.9963673369308843,1.0093538406130482e-05,0.9963774304692904,3.780872464184411e-08,3.7946188783835986e-08,3.256759459222695e-05,0.00016283797296113477,True,True,11.500024976946213,14080, YES,0.9959367513656616,literal,6771, Let,0.0021786028519272804,other,,,False,False,False
93,1,NO,0.9418266822637326,0.0016043806372358976,0.9434310629009685,0.94182670134561,0.001604386013269589,0.9434310873588796,2.4457911042733124e-08,2.5924428402354247e-08,0.0012232717728577723,0.0061163588642888615,True,True,6.375083481619888,14080, YES,0.9416761994361877,literal,6771, Let,0.041374366730451584,other,,,False,False,False
94,0,YES,0.9980477817256277,9.593119033088517e-05,0.9981437129159586,0.9980478139532857,9.593259490529973e-05,0.9981437465481909,3.363223233351281e-08,3.369477951753083e-08,4.8121884794179976e-05,0.00024060942397089986,True,True,9.249925254124298,14080, YES,0.9978427886962891,literal,6771, Let,0.0010310686193406582,other,,,False,False,False
95,0,YES,0.9053822890579548,0.0069090391543583,0.9122913282123131,0.9053826618226534,0.006909058392314329,0.9122917202149677,3.9200265465591395e-07,4.2969021247200223e-07,0.0005181536588747276,0.002590768294373638,True,True,4.875526696567794,14080, YES,0.9047350883483887,literal,6771, Let,0.06553879380226135,other,,,False,False,False
96,1,NO,0.03664683211608,0.9449502344827367,0.9815970665988167,0.03664688827917388,0.9449503899381475,0.9815972782173213,2.116185046571323e-07,2.1558591794735034e-07,0.014634181408715452,0.07317090704357726,True,True,-3.249805275684281,5664, NO,0.9449291825294495,literal,4710," 

",0.010497215203940868,control,,,False,False,False
97,0,YES,0.9983439727425045,0.000334912223646081,0.9986788849661506,0.9983440133270851,0.00033491534660548165,0.9986789286736906,4.3707540085178535e-08,4.376535915912547e-08,0.0001866712498506553,0.0009333562492532764,True,True,7.99998467646788,14080, YES,0.9981386661529541,literal,6771, Let,0.00033483823062852025,other,,,False,False,False
98,1,NO,0.014536442693699733,0.8981620275421832,0.9126984702358829,0.014536688868241887,0.8981626388912054,0.9126993277594473,8.575235644876224e-07,9.395474983824606e-07,0.004897136313233892,0.02448568156616946,True,True,-4.12369169790243,5664, NO,0.897109866142273,literal,6771, Let,0.06498642265796661,other,,,False,False,False
99,1,NO,0.04259136182596446,0.8545383844230195,0.897129746248984,0.042591474148549475,0.8545385601848513,0.8971300343334008,2.8808441678968813e-07,3.2111789626217e-07,0.008166064426139718,0.04083032213069859,True,True,-2.998909963180163,5664, NO,0.8544647097587585,literal,6771, Let,0.061897218227386475,other,,,False,False,False
100,1,NO,0.9969028502915434,0.00010858885241123937,0.9970114391439546,0.9969029668686373,0.00010859048385408531,0.9970115573524914,1.1820853658754482e-07,1.1856286893662927e-07,5.150573796671047e-05,0.00025752868983355235,True,True,9.1248398388694,14080, YES,0.9967431426048279,literal,6771, Let,0.0013224591966718435,other,,,False,False,False
101,1,NO,0.04213028712108566,0.8448273992591266,0.8869576863802123,0.04213085622095901,0.8448278395888132,0.8869586958097723,1.0094295599191582e-06,1.1380808525813326e-06,0.00026813263672239093,0.0013406631836119546,True,True,-2.9983654541490496,5664, NO,0.8445766568183899,literal,6771, Let,0.08901771903038025,other,,,False,False,False
102,1,NO,0.013827393823168443,0.9687724135305864,0.9825998073537549,0.01382751473352499,0.9687725916911487,0.9826001064246737,2.990709187639079e-07,3.043669625473849e-07,0.003594452201255345,0.017972261006276725,True,True,-4.249378032690711,5664, NO,0.9687530398368835,literal,576, The,0.0030833284836262465,other,,,False,False,False
103,0,YES,0.95032783201321,0.013552936465855675,0.9638807684790657,0.9503278491464738,0.013552941672076125,0.9638807908185499,2.2339484138040554e-08,2.3176605311143044e-08,0.00032218874748872933,0.0016109437374436466,True,True,4.250203774128909,14080, YES,0.9500783085823059,literal,6771, Let,0.028689878061413765,other,,,False,False,False
104,1,NO,0.02240555300915323,0.951447325512459,0.9738528785216123,0.02240579446368774,0.9514479767540059,0.9738537712176937,8.926960813786884e-07,9.166642118816485e-07,0.00012409863965115087,0.0006204931982557543,True,True,-3.74867549540819,5664, NO,0.9510850310325623,literal,6771, Let,0.015372857451438904,other,,,False,False,False
105,0,YES,0.9997657869547696,8.937742254358579e-06,0.999774724697024,0.9997657936784189,8.93779290200557e-06,0.9997747314713209,6.7742968723667564e-09,6.775823298013128e-09,3.83048541124427e-06,1.9152427056221348e-05,True,True,11.624993192567253,14080, YES,0.9997199177742004,literal,6771, Let,0.00010887826647376642,other,,,False,False,False
106,0,YES,0.9949709325266347,0.00020246202753506997,0.9951733945541698,0.9949709349717127,0.0002024622943443487,0.9951733972660571,2.711887332061397e-09,2.7250400250865855e-09,9.00921579222274e-05,0.00045046078961113697,True,True,8.499916446617245,14080, YES,0.9948751330375671,literal,6771, Let,0.0035880799405276775,other,,,False,False,False
107,1,NO,0.09775162318390196,0.721910085698672,0.819661708882574,0.09775246366251758,0.7219114079265755,0.819663871589093,2.1627065191660147e-06,2.6385355027922228e-06,0.00995192543142969,0.04975962715714845,True,True,-1.9994707918959398,5664, NO,0.7210582494735718,literal,6771, Let,0.09758462011814117,other,,,False,False,False
108,1,NO,0.21862489469047497,0.5933626583142051,0.8119875530046801,0.21862524754970988,0.5933628384205988,0.8119880859703087,5.329656286553395e-07,6.563716730424655e-07,0.007636850286354355,0.038184251431771773,True,True,-0.9984483258704383,5664, NO,0.5931368470191956,literal,23754," ?

",0.10307172685861588,other,,,False,False,False
109,1,NO,0.024918817134295362,0.825009783454127,0.8499286005884223,0.02491906401153621,0.8250101563591594,0.8499292203706956,6.197822731571733e-07,7.292168691912306e-07,0.0014996070768800336,0.007498035384400168,True,True,-3.499772018686095,5664, NO,0.8249192237854004,literal,6771, Let,0.09852255880832672,other,,,False,False,False
110,0,YES,0.9945110372613981,0.000485391939162237,0.9949964292005603,0.9945110533287461,0.00048539221018308043,0.9949964455389292,1.633836906787862e-08,1.6420530354069554e-08,7.619113365607173e-05,0.00038095566828035866,True,True,7.6250497868907345,14080, YES,0.9944143295288086,literal,6771, Let,0.004063944332301617,other,,,False,False,False
111,1,NO,0.003995737394547012,0.861742059672611,0.865737797067158,0.003995939980475422,0.8617424594011923,0.8657383993816677,6.023145098378176e-07,6.957239384467976e-07,0.00019580900266279633,0.0009790450133139816,True,True,-5.373727849369878,5664, NO,0.8613701462745667,literal,6771, Let,0.116573765873909,other,,,False,False,False
112,1,NO,0.006556217904823934,0.9722472091292328,0.9788034270340568,0.006556235392846531,0.972247276077906,0.9788035114707525,8.443669568447023e-08,8.626522277341018e-08,0.00023916941928917094,0.0011958470964458547,True,True,-4.999196204557573,5664, NO,0.9721411466598511,literal,6771, Let,0.01780538633465767,other,,,False,False,False
113,0,YES,0.9990380018184155,4.00274427217599e-05,0.9990780292611373,0.9990380067987137,4.0027525006841415e-05,0.9990780343237206,5.062583289580596e-09,5.06725515055576e-09,4.627426146493806e-05,0.0002313713073246903,True,True,10.12498278486277,14080, YES,0.999021053314209,literal,6771, Let,0.00020326918456703424,other,,,False,False,False
114,0,YES,0.07919263698597648,0.8509389225403834,0.9301315595263598,0.07919266532813769,0.8509390014476961,0.9301316667758338,1.0724947375269114e-07,1.1530570342899079e-07,0.0006798320892048016,0.003399160446024008,True,True,-2.374457027438461,5664, NO,0.8508663773536682,literal,20205, Based,0.020010458305478096,other,,,False,False,False
115,0,YES,0.8485032155748575,0.012103327405089648,0.8606065429799472,0.8485034070474633,0.012103381800904435,0.8606067888483677,2.4586842056630347e-07,2.856920186952755e-07,0.0011931312059309785,0.005965656029654893,True,True,4.249993467347185,14080, YES,0.8482134342193604,literal,6771, Let,0.11479320377111435,other,,,False,False,False
116,0,YES,0.9936858857713853,0.0002941786091660609,0.9939800643805513,0.9936858887022586,0.0002941796327969919,0.9939800683350556,3.954504242034499e-09,3.978454280669047e-09,0.0001690897087740029,0.0008454485438700145,True,True,8.124989324961364,14080, YES,0.9936107993125916,literal,6771, Let,0.0052139912731945515,other,,,False,False,False
117,1,NO,0.059290204827694176,0.300106160366342,0.35939636519403617,0.059290355197366085,0.30010657083464576,0.35939692603201184,5.608379756973313e-07,1.5604998547899557e-06,0.0012047540283582428,0.006023770141791214,True,True,-1.621692167545464,6771, Let,0.5605056881904602,other,6771, Let,0.5605056881904602,other,,,False,False,False
118,0,YES,0.9865155289965032,0.00017713569909032022,0.9866926646955935,0.9865156021246436,0.00017713721056010509,0.9866927393352037,7.463961016094713e-08,7.564626031143582e-08,0.00015146575702432532,0.0007573287851216266,True,True,8.625018239817146,14080, YES,0.9863373637199402,literal,6771, Let,0.007530778646469116,other,,,False,False,False
119,0,YES,0.9832061707254252,0.008503207698493526,0.9917093784239187,0.9832062658239904,0.008503228354096134,0.9917094941780865,1.1575416786325196e-07,1.1672186467290963e-07,4.311786062418748e-05,0.00021558930312093742,True,True,4.750375365679439,14080, YES,0.9824116826057434,literal,6771, Let,0.0045494684018194675,other,,,False,False,False
120,1,NO,0.006614208648516987,0.9811256504867908,0.9877398591353078,0.0066142155079471025,0.9811256899681668,0.9877399054761139,4.634080629092687e-08,4.6916003097713164e-08,9.701844630843856e-05,0.00048509223154219276,True,True,-4.999480374740642,5664, NO,0.981090784072876,literal,6771, Let,0.009618275798857212,other,,,False,False,False
121,0,YES,0.013395698168382129,0.9390099988071576,0.9524056969755398,0.013395727847296384,0.9390101014439753,0.9524058292912717,1.323157321217084e-07,1.3892790912726617e-07,5.749821644152233e-05,0.00028749108220761167,True,True,-4.249892504230209,5664, NO,0.9388939142227173,literal,6771, Let,0.041252121329307556,other,,,False,False,False
122,0,YES,0.6290907543570117,0.021516889027575252,0.6506076433845869,0.62909077506069,0.021516894266902224,0.6506076693275922,2.5943005446382672e-08,3.987503944992428e-08,0.0007402349243943426,0.003701174621971713,True,True,3.3754373668762865,14080, YES,0.6287831664085388,literal,6771, Let,0.20413599908351898,other,,,False,False,False
123,1,NO,0.9873802332275605,0.0024484880915023695,0.9898287213190629,0.9873802896120447,0.002448495893071838,0.9898287855051165,6.418605367657185e-08,6.484561651336648e-08,0.00012877812349744103,0.0006438906174872051,True,True,5.999584477645564,14080, YES,0.9870868921279907,literal,6771, Let,0.006650939118117094,other,,,False,False,False
124,1,NO,0.16189765827709934,0.8220038966528881,0.9839015549299874,0.1618978870772473,0.8220047734743454,0.9839026605515927,1.10562160529204e-06,1.1237116150006633e-06,0.00025278289545520007,0.0012639144772760003,True,True,-1.624780738922668,5664, NO,0.8217275142669678,literal,6771, Let,0.009128567762672901,other,,,False,False,False
125,1,NO,0.6368262530083717,0.3006059331595785,0.9374321861679502,0.6368273466354091,0.3006071978383868,0.9374345444737959,2.358305845515726e-06,2.5157082083516305e-06,0.001003814865917276,0.00501907432958638,True,True,0.7506966452892635,14080, YES,0.6358585953712463,literal,6771, Let,0.04064907878637314,other,,,False,False,False
126,1,NO,0.7389946143989401,0.1866618475616443,0.9256564619605844,0.7389949114746471,0.18666194931090674,0.9256568607855539,3.98824969456976e-07,4.308563552964842e-07,0.02553143736142561,0.12765718680712804,True,True,1.375991955136364,14080, YES,0.7381253242492676,literal,6771, Let,0.03674909472465515,other,,,False,False,False
127,1,NO,0.014379348727400654,0.8861463978374386,0.9005257465648393,0.014380034666811281,0.8861499245769444,0.9005299592437557,4.212678916497123e-06,4.678021625219356e-06,0.06031671088261901,0.30158355441309503,True,True,-4.121089110366021,5664, NO,0.8849567770957947,literal,4710," 

",0.038882289081811905,control,,,False,False,False
128,1,NO,0.11848788846169223,0.8754506232550376,0.9939385117167299,0.11848789100354205,0.8754506254794469,0.9939385164829889,4.7662591177130795e-09,4.795325929650115e-09,0.0007041567154468052,0.0035207835772340258,True,True,-1.9999280035127538,5664, NO,0.8754480481147766,literal,576, The,0.0031573586165905,other,,,False,False,False
129,1,NO,0.0007970200905733191,0.9898685529967739,0.9906655730873473,0.000797039946803103,0.9898685907015509,0.990665630648354,5.756100677089596e-08,5.8103368416761153e-08,0.00011806240739779534,0.0005903120369889767,True,True,-7.124447551072828,5664, NO,0.9897943139076233,literal,6771, Let,0.006669181864708662,other,,,False,False,False
130,0,YES,0.9979975280945909,7.8784696976155e-06,0.9980054065642885,0.9979975452941464,7.878743028950201e-06,0.9980054240371754,1.747288676473688e-08,1.7507807723095065e-08,0.0001129705674563156,0.0005648528372815781,True,True,11.74937226730406,14080, YES,0.9978176355361938,literal,6771, Let,0.001031042542308569,other,,,False,False,False
131,0,YES,0.9564137579707869,0.00024984179315508045,0.956663599763942,0.9564137722517814,0.00024984225792274475,0.9566636145097042,1.4745762090968197e-08,1.5413738010526096e-08,0.004930705666788729,0.024653528333943645,True,True,8.250118005462483,14080, YES,0.9560492038726807,literal,6771, Let,0.032714203000068665,other,,,False,False,False
132,0,YES,0.9906498788335341,0.007563346875364967,0.998213225708899,0.9906498876794205,0.00756334759856178,0.9982132352779823,9.569083287049053e-09,9.586211683634422e-09,4.72941266189613e-06,2.364706330948065e-05,True,True,4.87504737029238,14080, YES,0.9905837774276733,literal,576, The,0.0009032954694703221,other,,,False,False,False
133,1,NO,0.01681791264511473,0.9174993536565542,0.934317266301669,0.016818287779245406,0.9175000962235452,0.9343183840027907,1.117701121660942e-06,1.196275785510382e-06,0.0028288494987614163,0.01414424749380708,True,True,-3.9992073281417806,5664, NO,0.9171494245529175,literal,6771, Let,0.040296733379364014,other,,,False,False,False
134,0,YES,0.9979200807204499,7.873213866896487e-06,0.9979279539343168,0.9979200836431482,7.87325761838034e-06,0.9979279569007666,2.9664497031257432e-09,2.972609086087385e-09,0.00011390974025663803,0.0005695487012831902,True,True,11.749961997203254,14080, YES,0.997853696346283,literal,6771, Let,0.0013239327818155289,other,,,False,False,False
135,1,NO,0.199727052702102,0.7896201880885554,0.9893472407906574,0.19972719694050245,0.7896210034532262,0.9893482003937286,9.596030712073286e-07,9.699355611892563e-07,0.0003019852746001303,0.0015099263730006514,True,True,-1.3746003573191683,5664, NO,0.7894928455352783,literal,576, The,0.004694496281445026,other,,,False,False,False
136,0,YES,0.9660521250348438,0.022717106941194692,0.9887692319760385,0.9660522541888374,0.0227171272130354,0.9887693814018729,1.494258341913463e-07,1.511230622465075e-07,2.735163883408641e-05,0.00013675819417043205,True,True,3.750099541966785,14080, YES,0.9659157395362854,literal,6771, Let,0.005743545014411211,other,,,False,False,False
137,0,YES,0.9835504889027833,0.0014789460194311898,0.9850294349222145,0.9835505992593124,0.0014789579308235954,0.9850295571901361,1.222679215363233e-07,1.2412616029690372e-07,0.0023460886820064874,0.011730443410032437,True,True,6.499839286737752,14080, YES,0.9830026030540466,literal,6771, Let,0.010920172557234764,other,,,False,False,False
138,1,NO,0.009207533598608847,0.9383868053060103,0.9475943389046191,0.00920838317077296,0.9383878460545078,0.9475962292252808,1.8903206615311771e-06,1.9948627634440196e-06,0.0013656016269520685,0.006828008134760343,True,True,-4.624140217912664,5664, NO,0.9382150769233704,literal,6771, Let,0.028331639245152473,other,,,False,False,False
139,1,NO,0.05412426207221614,0.31133462674200557,0.3654588888142217,0.05412449317040388,0.3113346924725922,0.36545918564299607,2.9682877435068317e-07,8.122083863215976e-07,0.0018191319220380597,0.009095659610190298,True,True,-1.7495857514943816,23754," ?

",0.399731308221817,other,23754," ?

",0.399731308221817,other,,,False,False,False
140,1,NO,0.013302373974818149,0.9304982840391021,0.9438006580139202,0.013302563908508805,0.9304990488112058,0.9438016127197146,9.547057943624568e-07,1.0115544911480406e-06,0.0005731926690505723,0.002865963345252861,True,True,-4.24777771823201,5664, NO,0.930253267288208,literal,6771, Let,0.02809121459722519,other,,,False,False,False
141,0,YES,0.957427141887002,0.005692654643268372,0.9631197965302704,0.9574271964296754,0.005692659200637748,0.9631198556303132,5.910004292925742e-08,6.136312755917891e-08,0.012570618360939657,0.06285309180469828,True,True,5.125072941231367,14080, YES,0.9571048617362976,literal,6771, Let,0.015470159240067005,other,,,False,False,False
142,1,NO,0.0005219008838692786,0.9389640877889646,0.9394859886728338,0.0005219197292993157,0.9389642067092949,0.9394861264385942,1.377657603972503e-07,1.4663950506794176e-07,0.015796783903566012,0.07898391951783006,True,True,-7.4950548181693195,5664, NO,0.9386851787567139,literal,6771, Let,0.036396775394678116,other,,,False,False,False
143,1,NO,0.004186585420281344,0.7961105461131094,0.8002971315333908,0.0041878764792317915,0.7961123935597056,0.8003002700389374,3.138505546613149e-06,3.921675366497551e-06,0.012950614856186041,0.0647530742809302,True,True,-5.24785258679089,5664, NO,0.7952753901481628,literal,1124, \,0.10762882232666016,other,,,False,False,False
144,1,NO,0.01382325441183846,0.9685823199391701,0.9824055743510085,0.01382333233172943,0.9685826537745624,0.9824059861062918,4.117552832306549e-07,4.1912962831330277e-07,0.007126034066058934,0.03563017033029467,True,True,-4.249481200241174,5664, NO,0.968542218208313,literal,4710," 

",0.005759162828326225,control,,,False,False,False
145,0,YES,0.9961774030039884,0.00015787774454804914,0.9963352807485364,0.9961774181523995,0.00015787839894237072,0.9963352965513418,1.5802805344801086e-08,1.5860931204733214e-08,6.335434636977042e-05,0.0003167717318488521,True,True,8.749859665008666,14080, YES,0.9960678815841675,literal,6771, Let,0.0019228634191676974,other,,,False,False,False
146,0,YES,0.9744676070987017,0.0001749700705834749,0.9746425771692852,0.9744676374626271,0.0001749714365593182,0.9746426088991864,3.172990123770606e-08,3.2555422860615403e-08,0.0001690632085200858,0.0008453160426004291,True,True,8.625031617068354,14080, YES,0.9743285179138184,literal,6771, Let,0.022914011031389236,other,,,False,False,False
147,0,YES,0.9957112337664702,0.0002026778562358672,0.995913911622706,0.9957112885011634,0.0002026817494121656,0.9959139702505756,5.8627869603986116e-08,5.886841113451261e-08,0.0001515301287169168,0.000757650643584584,True,True,8.49959476019579,14080, YES,0.9954797029495239,literal,576, The,0.0016959189670160413,other,,,False,False,False
148,0,YES,0.9870883602642359,0.00048176310317681547,0.9875701233674127,0.9870883858205158,0.00048176416646956684,0.9875701499869854,2.6619572689174592e-08,2.6954615231176982e-08,0.00036148952031697066,0.0018074476015848533,True,True,7.625062330364967,14080, YES,0.9869310259819031,literal,6771, Let,0.008538627065718174,other,,,False,False,False
149,1,NO,0.021345646818702435,0.6231914439696913,0.6445370907883937,0.02134613418737182,0.6231935230242021,0.6445396572115739,2.5664231798979337e-06,3.981808365378478e-06,0.004057286749064888,0.020286433745324437,True,True,-3.3740059424230013,5664, NO,0.6229802370071411,literal,6771, Let,0.22918161749839783,other,,,False,False,False
150,0,YES,0.9869809454933628,4.4812349195613855e-05,0.9870257578425584,0.986980981958533,4.481324378692041e-05,0.9870257952023199,3.735976154022286e-08,3.7850847602887135e-08,0.001291119770715813,0.006455598853579065,True,True,9.99992223731335,14080, YES,0.9866472482681274,literal,6771, Let,0.004569082986563444,other,,,False,False,False
151,0,YES,0.9963905173048031,0.0011666357153478808,0.997557153020151,0.9963905324462308,0.0011666366093941879,0.997557169055625,1.6035474128268432e-08,1.607474226385955e-08,6.079069329752073e-05,0.0003039534664876037,True,True,6.750015115756814,14080, YES,0.9962934851646423,literal,6771, Let,0.0011665397323668003,other,,,False,False,False
152,0,YES,0.9897299490964151,0.0066682033453984305,0.9963981524418135,0.9897299535963955,0.00666820470647019,0.9963981583028657,5.86105219041094e-09,5.882239119018445e-09,1.3596722601841138e-05,6.798361300920568e-05,True,True,5.000081666944131,14080, YES,0.9895911812782288,literal,6771, Let,0.002164721954613924,other,,,False,False,False
153,0,YES,0.9006246305813366,0.002529161000063808,0.9031537915814004,0.9006246745528891,0.002529165005429258,0.9031538395583183,4.797691788645954e-08,5.312153736569397e-08,0.0021593228415610803,0.010796614207805401,True,True,5.875200928966048,14080, YES,0.9003556966781616,literal,6771, Let,0.06522155553102493,other,,,False,False,False
154,0,YES,0.9925452584576558,0.0011621463356183872,0.9937074047932742,0.9925452865194261,0.001162148102550825,0.9937074346219769,2.9828702661956857e-08,3.001759121253833e-08,0.00035260369367215856,0.0017630184683607927,True,True,6.7500040263555405,14080, YES,0.9924219250679016,literal,23754," ?

",0.0027875087689608335,other,,,False,False,False
155,1,NO,0.01070586582338106,0.9632271766908512,0.9739330425142323,0.010705886002533074,0.963227309917073,0.973933195919606,1.5340537378828935e-07,1.575112118511449e-07,0.0033475360019438083,0.016737680009719043,True,True,-4.499497490017626,5664, NO,0.9631774425506592,literal,6771, Let,0.012124614790081978,other,,,False,False,False
156,0,YES,0.9922624014752817,0.0001387583778487129,0.9924011598531304,0.9922624300422079,0.0001387591157205199,0.9924011891579284,2.930479818266827e-08,2.9529185744810303e-08,0.00028140549750096114,0.0014070274875048058,True,True,8.875008730003525,14080, YES,0.9921648502349854,literal,6771, Let,0.002459330949932337,other,,,False,False,False
157,1,NO,0.0019038395309596834,0.9770265231131385,0.9789303626440982,0.0019052053726906137,0.9770306615443928,0.9789358669170833,5.504272985106323e-06,5.622742122574726e-06,0.0001032450352551969,0.0005162251762759845,True,True,-6.240641145796568,5664, NO,0.9739234447479248,literal,6771, Let,0.01574200578033924,other,,,False,False,False
158,0,YES,0.9928470320325076,0.0021718059003590453,0.9950188379328666,0.9928470542919658,0.002171808053434816,0.9950188623454007,2.441253391968163e-08,2.4534745463109244e-08,4.611467503701845e-05,0.00023057337518509225,True,True,6.125017571824983,14080, YES,0.9926888346672058,literal,6771, Let,0.002460629679262638,other,,,False,False,False
159,1,NO,0.3580188378300587,0.5898172122838155,0.9478360501138742,0.3580194838581532,0.5898178205831006,0.9478373044412538,1.2543273797185862e-06,1.3233590129515436e-06,0.00023736682466812402,0.0011868341233406202,True,True,-0.4992270745559119,5664, NO,0.5896623730659485,literal,6771, Let,0.03326647728681564,other,,,False,False,False
160,1,NO,0.994402058484758,3.516065200862662e-05,0.9944372191367666,0.9944020587747817,3.51606592167179e-05,0.9944372194339984,2.972316649403457e-10,2.988943487034418e-10,2.791242810785646e-07,1.3956214053928228e-06,True,True,10.249969244123646,14080, YES,0.9943667054176331,literal,6771, Let,0.005217957776039839,other,,,False,False,False
161,0,YES,0.9987345075582457,0.00026092792904025254,0.9989954354872859,0.9987345114572753,0.00026092851991683713,0.9989954399771922,4.489906396862834e-09,4.494421333039191e-09,4.591559334982931e-06,2.2957796674914654e-05,True,True,8.25000002503399,14080, YES,0.9986940026283264,literal,6771, Let,0.0006259082001633942,other,,,False,False,False
162,0,YES,0.9682574279807372,0.003956427777754274,0.9722138557584915,0.9682574724839649,0.003956436222458212,0.9722139087064231,5.2947931395959044e-08,5.44611981019862e-08,0.00034217242949135764,0.0017108621474567882,True,True,5.500156447840233,14080, YES,0.9680323004722595,literal,6771, Let,0.020090868696570396,other,,,False,False,False
163,1,NO,0.0027960996003262486,0.995090449526689,0.9978865491270152,0.0027961076289453376,0.9950904712709757,0.997886578899921,2.9772905840154945e-08,2.983596268153057e-08,6.246461904694027e-05,0.00031232309523470135,True,True,-5.8746081905459775,5664, NO,0.9950503706932068,literal,6771, Let,0.0011650841915979981,other,,,False,False,False
164,1,NO,0.07157922377101461,0.870503530069328,0.9420827538403427,0.07158031398326928,0.8705051655387024,0.9420854795219716,2.7256816290643086e-06,2.893250744643434e-06,0.0008577912335404583,0.004288956167702291,True,True,-2.498266953344541,5664, NO,0.8703252077102661,literal,6771, Let,0.02978089079260826,other,,,False,False,False
165,1,NO,0.9981658376251433,7.471662498922496e-05,0.9982405542501326,0.9981658443608867,7.471711588956267e-05,0.9982405614767763,7.226643760256886e-09,7.239381058491921e-09,0.0003648967455769368,0.001824483727884684,True,True,9.499972073944383,14080, YES,0.9980900883674622,literal,6771, Let,0.0007088180282153189,other,,,False,False,False
166,0,YES,0.9961501283845012,3.5220226349917486e-05,0.9961853486108512,0.996150156392114,3.5220581709922675e-05,0.9961853769738239,2.8362972640912292e-08,2.847158179997684e-08,0.0014084549246228138,0.007042274623114069,True,True,10.250032698334648,14080, YES,0.9960646033287048,literal,6771, Let,0.001696915365755558,other,,,False,False,False
167,0,YES,0.9903343689400894,0.005196740567690131,0.9955311095077796,0.990334379593411,0.0051967442415439755,0.9955311238349549,1.4327175267247659e-08,1.4391489256756068e-08,0.0002846945029776424,0.001423472514888212,True,True,5.250011017166198,14080, YES,0.9902385473251343,literal,6771, Let,0.0024545560590922832,other,,,False,False,False
